🇨🇳｜央视频道,#genre#
江西卫视,http://119.146.177.214:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://119.146.177.214:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://119.146.177.214:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://119.146.177.214:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://119.146.177.214:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://119.146.177.214:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://119.146.177.214:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://119.146.177.214:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://119.146.177.214:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://119.146.177.214:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://119.146.177.214:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://119.146.177.214:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://119.146.177.214:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://119.146.177.214:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://119.146.177.214:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://119.146.177.214:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://119.146.177.214:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://119.146.177.214:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0



广东卫视,http://116.21.120.40:4433/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://116.21.120.40:4433/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
南方卫视,http://116.21.120.40:4433/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://116.21.120.40:4433/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://116.21.120.40:4433/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://116.21.120.40:4433/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
##


🇨🇳 ｜港 澳 台,#genre#
凤凰中文,http://mywlkj.ddns.net:754/tv/hk.php?id=26
凤凰资讯,http://mywlkj.ddns.net:754/tv/hk.php?id=27
凤凰资讯,http://mywlkj.ddns.net:754/tv/yximgs.php?id=10
香港凤凰,http://mywlkj.ddns.net:754/tv/hk.php?id=28
翡翠台,https://cdn.ggapk.net/live/tv?id=75cfYSksEtNf7p1RXIqOrHJmEUWwDdXz50qsHhnpaxiZYj_xnNoI5xf-GZg3FYe55z3-ZttJ6Fngtr_fsfs2xNGm6GzAWM-DWYRJVVNy1C_iNPNRndAHQtfk5uWixCRFXqNBoU9V72-ttmAT1cKevDm3QJDFjuGE3B3XyVS7WvbBSbjIqkKprZiPfpshX48RS4GLAWBA_jGqbfyfbUKvMx8EMx9i5h_p9OV4ehiwT3FXxJL4xd2Yv2eI0NuMYecrv3jShkizzd9O0ieX6TiMWGglabYRWkRghEFkWBC7jtRZh1nCCstf1N33ip43vJY1Ydg5ZyLU3AbKx2hb-c1dFEQmHXhY0CfY3Hro6GZQJSFhpoDO7ABXq9BH-wXSNa8DsrnJrlbdASIFPcgWKhGtKFDKb5YvCvxSXpYcaHtCMpNpqeevSmeNzx_yI93MADU3qk6H_RSFZZ6DF2GUmkD9xgzKeyc86Jq2HnjdGeh_rKq2PaGXMBEwY8DfkKUBkvp2YP8A0w72xjGamzdVsguny0fv2NEKZuLxTgPUIKTiI0BjI6_VmhzzzogdnTAp9kZftBn872Ij&idp=249fTJSBA9joBwOr4xvACNTwcvuezVZGgluS_Og18vhqwCTfqZDuaD1eoQ
翡翠台,http://50.7.220.170:8278/jade_twn/playlist.m3u8?tid=mc42afe005811&ct=19813&tsum=cb83afb231afab684ac9edbbcbe920f7
J2,https://cdn.ggapk.net/live/tv?id=3e42N5SpGpqkltTZRYsq1CxLHCSnVsSNnbrjnqm4438oywLPX-lHKpby7Fk8UnL8QcVDI60v323diScXSmiHLubhuFLcPy_SAOBM8CSqfriuw5fzinYlx0G3Z0WQL3xdafFJR9f_kTw0WQHHBn3GyJcnp0jRCzhdqoTB-P8n_lwnddhczIG_ldJIVZPBnmooPY4MY3GJOkmtuwcxI1PB9WpGMtROVtAhPM642Zz3nxWxtjzQvIx07dqa_LglfY2gObNv3BwDk1XhkOyCyI-zuQLqquALw0u8s4m0z3Q7-i4NmTdEYgPX-uALUTkNgSvPycgO0_DAOzTJJxbeKkNISjvcxfrwC5QYUu_9RNvZHSyVt-8b-o1wws_nc4ENkbQv9QT074Z95raD8MbmEpue1JsU7LXBBt_WLYzG76dFP49M6kRgIv24npP8h1t2hwUjRrIibfpksI_Ca1dNo1CqTn-eXLZm56mE2_h8q0_4Kt7qr-BkU6SjLG5tJVG9ydqw6xlCEfNccJjeSVaQfM1xBbQvcISIPB4S-n1ifqm8qEqwJgWObIWQyImjIGl2Jey32sciXySndsbp6iBEGymctxn0uL8tBOiSQN4xIv5rSUhInA9Sp77rAsU_pfGO74uukdGcPe4L1CTv4uc&idp=87a3g5Rn6v_uNJCoeteMR8UMooxzX0dvZtKpKx4xoGTu6dTM29IBw8TtvQ
J2,http://50.7.234.10:8278/j2_twn/playlist.m3u8?tid=mc42afe005811&ct=19761&tsum=6aaf2ed5f60ba7adadda6384bb5ca574
明珠台,https://cdn.ggapk.net/live/tv?id=33e0MNW31A75J4yct1-Q7c9piZmaL7Q1HQDEfPkqZzIEMg_yZUsXYsIw036X6lTikXgskatIfkF4Q7BoNot4AhC5uk8BBilTd5qU5G9LE6V42HGzMK1e_aRNx08MR-O3BP9K0H5Yo9xnxK4iV0P9N3SA4wZbIolUCna9GQ3ga827xmCIlk9Qu6NZGCZpXZaldws6Wi3P1pKI3jiWtkysdiKlBmtf3pnBklOVk9yQ3jdBv4w365JJAkH3tKSJYRREI0AVvl9ZgbeIpKOvwOw3gMDwg3gc8ZE3vTapGOSTeBOEqlXGUyStfNVS5E7fBQhNQtv8lB3NLNyyfSkzZKJuSwUBAv6J4L4j2juuW0MYEmS0OmSomFXnGZlY16CojbxDaRKYqCz-vVZnrwxrBI3h83rxtxNzqodEvkK2zPuGb460lntxgUKYR6a_NRJbPHfJ-nM_hjxGO0-1jjAxLGtoT3oYELt2qtuHEWw05cDxEgdZTSpttmB_YI2SdrPraGW3jqN5HiGlxB14BdErjh7wNRzD-OIAOhHN_HrBfnZJWDlmdURTW74qiqtFpZlabNFGqfHeUj6a&idp=bc58NCac8KJXHKO8lE4Z8430pJV6-YkSsFmFiaXAMcfQHivM-i2xFU9LrQ
明珠台,http://50.7.234.10:8278/pearl_twn/playlist.m3u8?tid=mc42afe005811&ct=19761&tsum=f78ccbf55bab4c314973424ce47dead0
凤凰资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8
凤凰资讯,http://14.126.29.44:5000/udp/239.255.30.70:8231
凤凰资讯,https://edge1.laotv.la/live/PhoenixNews/sc-gaFECQ/v1_index.m3u8
凤凰资讯,http://113.86.206.105:9999/tsfile/live/1052_1.m3u8
凤凰资讯,http://103.45.68.47:666/gy/gy349/贵州长id.php?id=4ea97af53693ae02392251697dbb52fd
凤凰中文,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226547/1.m3u8
凤凰中文,https://edge2.laotv.la/live/PhxChinese/sc-gaFECQ/v1_index.m3u8
凤凰中文,http://202.168.187.208:2024/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://113.86.206.105:9999/tsfile/live/0108_1.m3u8
凤凰中文,http://103.45.68.47:666/gy/gy349/贵州长id.php?id=7eeb6c4285b0fcd7c9a265cf4d5bfac5
凤凰中文,http://60.250.216.209:8570/http/61.67.128.130:8078/hls/21/80/phoenixch.m3u8
翡翠台,http://202.168.187.208:2024/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
翡翠台,http://50.7.234.10:8278/jade_twn/playlist.m3u8?tid=mc42afe005811&ct=19749&tsum=d1ddbc7c97a670cbadb2d5a4030c9ee8
翡翠台,https://edge6a.v2h-cdn.com/jade/jade.stream/chunklist.m3u8
翡翠台,http://r.jdshipin.com/qClQf
翡翠台,http://r.jdshipin.com/62WM7
翡翠台,http://113.86.206.105:9999/tsfile/live/1055_1.m3u8
民视,rtmp://f13h.mine.nu/sat/tv051
台视,rtmp://f13h.mine.nu/sat/tv071
中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
东森超视,rtmp://f13h.mine.nu/sat/tv331
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741
纬来体育,https://s2.pub/cctv-13
东森新闻,https://s2.pub/cctv-17
台视新闻,https://s2.pub/cctv-18
民视,https://s2.pub/cctv-19
台视,http://50.7.234.10:8278/ttv_taiwan/playlist.m3u8?tid=mc42afe005811&ct=19756&tsum=4df4962dffb8e126c0218fc8675f332c 
台视,https://s2.pub/cctv-20
中视,https://s2.pub/cctv-21
华视,https://s2.pub/cctv-22
TVB星河,https://s2.pub/cctv-16
TVBS欢乐台,https://s2.pub/cctv-24
TVBS新闻台,https://s2.pub/cctv-23

##



🎀｜广东,#genre#
广东珠江,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=41 
广东新闻,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=42 
广东民生,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=43 
广东体育,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=44 
经济科教,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=45 
广东影视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=46 
广东少儿,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=47 
广州综合,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=48 
广州新闻,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=49 
广州影视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=50 
广州法治,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=51

广东珠江,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=16
广东新闻,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=13 
广东民生,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=10 
广东体育,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=12 
广东房产,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=8 
广东国际,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=9 
广东少儿,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=11 
广东移动,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=14 
广东影视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=15 
广东综艺,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=17 
广州法治,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=18 
广州竞赛,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=19 
广州竞赛,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=20 
广州新闻,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=21 
广州影视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=22 
广州综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=23 
深圳宝安,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=45 
深圳宝安第一课,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=46 
深圳财经生活,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=47 
深圳电视剧,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=48 
深圳电视剧,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=49 
深圳都市,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=50 
深圳都市,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=51 
深圳公共,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=52 
深圳公共,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=53 
深圳龙岗,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=54 
深圳少儿,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=55 
深圳体育健康,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=56 
深圳宜和购物,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=57 
深圳移动电视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=58 
深圳娱乐,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=59 
深圳众创TV,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=60 
茂名公共,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=32 
茂名综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=33 
东莞生活资讯,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=1 
东莞新闻综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=2 
佛山公共,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=3 
佛山南海,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=4 
佛山顺德,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=5 
佛山影视,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=6 
佛山综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=7 
河源公共,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=24 
河源综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=25 
嘉佳卡通,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=26 
江门侨乡生活,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=27 
江门综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=28 
揭阳生活,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=29 
经济科教,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=30 
岭南戏曲,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=31 
南方购物,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=34 
南国都市,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=35 
清远文旅生活,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=36 
清远新闻综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=37 
汕头经济生活,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=38 
汕头文旅体育,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=39 
汕头综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=40 
汕尾文化生活,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=41 
汕尾新闻综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=42 
韶关绿色生活,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=43 
韶关新闻综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=44 
HZTV1,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=61 
HZTV2,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=62 
现代教育,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=63 
香山文化,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=64 
徐闻综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=65 
云浮文旅,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=66 
云浮综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=67 
湛江公共,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=68 
湛江新闻综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=69 
肇庆生活服务,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=70 
肇庆综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=71 
中山教育,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=72 
中山综合,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=73 
珠海1,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=74 
珠海2,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=75



广东珠江,http://113.74.172.130:4000/udp/239.77.0.114:5146
广东珠江,http://113.74.172.130:4000/udp/239.77.0.1:5146
广东珠江,http://113.74.172.130:4000/udp/239.77.0.3:5146
广东珠江,http://113.74.172.130:4000/udp/239.77.1.94:5146
广东新闻,http://113.74.172.130:4000/udp/239.77.0.173:5146
广东新闻,http://113.74.172.130:4000/udp/239.77.0.4:5146
广东民生,http://113.74.172.130:4000/udp/239.77.0.225:5146
广东民生,http://113.74.172.130:4000/udp/239.77.0.5:5146
广东体育,http://113.74.172.130:4000/udp/239.77.0.168:5146
广东体育,http://113.74.172.130:4000/udp/239.77.0.6:5146
广东体育,http://113.74.172.130:4000/udp/239.77.1.97:5146
广东体育,http://113.74.172.130:4000/udp/239.77.0.112:5146
经济科教,http://113.74.172.130:4000/udp/239.77.0.167:5146
经济科教,http://113.74.172.130:4000/udp/239.77.0.85:5146
经济科教,http://113.74.172.130:4000/udp/239.77.0.8:5146
大湾区卫视,http://113.74.172.130:4000/udp/239.77.0.215:5146
大湾区卫视,http://113.74.172.130:4000/udp/239.77.0.9:5146
大湾区卫视,http://113.74.172.130:4000/udp/239.77.1.12:5146
广东影视,http://113.74.172.130:4000/udp/239.77.0.217:5146
广东影视,http://113.74.172.130:4000/udp/239.77.0.11:5146
南国都市,http://113.74.172.130:4000/udp/239.253.43.99:5146
广东少儿,http://113.74.172.130:4000/udp/239.77.0.250:5146
广东少儿,http://113.74.172.130:4000/udp/239.77.0.12:5146
嘉佳卡通,http://113.74.172.130:4000/udp/239.77.0.179:5146
嘉佳卡通,http://113.74.172.130:4000/udp/239.77.0.13:5146
嘉佳卡通,http://113.74.172.130:4000/udp/239.77.1.15:5146
南方购物,http://113.74.172.130:4000/udp/239.77.0.19:5146
南方购物,http://113.74.172.130:4000/udp/239.77.0.22:5146
岭南戏曲,http://113.74.172.130:4000/udp/239.77.0.16:5146
现代教育,http://113.74.172.130:4000/udp/239.77.0.18:5146
广东移动,http://113.74.172.130:4000/udp/239.77.0.20:5146
广东综艺,http://113.74.172.130:4000/udp/239.77.1.237:5146
广东综艺,http://113.74.172.130:4000/udp/239.77.1.236:5146
广东综艺,http://113.74.172.130:4000/udp/239.77.0.244:5146
广东综艺,http://113.74.172.130:4000/udp/239.77.0.246:5146
广东综艺,http://113.74.172.130:4000/udp/239.77.0.245:5146
广东综艺,http://113.74.172.130:4000/udp/239.77.0.252:5146
广州综合,http://113.74.172.130:4000/udp/239.253.43.71:5146
广州综合,http://113.74.172.130:4000/udp/239.253.43.66:5146
广州新闻,http://113.74.172.130:4000/udp/239.253.43.72:5146
广州新闻,http://113.74.172.130:4000/udp/239.253.43.67:5146
广州影视,http://113.74.172.130:4000/udp/239.253.43.73:5146
广州影视,http://113.74.172.130:4000/udp/239.253.43.68:5146
广州法治,http://113.74.172.130:4000/udp/239.253.43.74:5146
潮州民生,http://113.74.172.130:4000/udp/239.253.43.75:5146
潮州综合,http://113.74.172.130:4000/udp/239.253.43.70:5146
深圳都市频道,http://113.74.172.130:4000/udp/239.77.1.176:5146
深圳都市频道,http://113.74.172.130:4000/udp/239.77.1.124:5146
深圳都市频道,http://113.74.172.130:4000/udp/239.77.1.34:5146
深圳电视剧频道,http://113.74.172.130:4000/udp/239.77.1.177:5146
深圳电视剧频道,http://113.74.172.130:4000/udp/239.77.1.125:5146
深圳电视剧频道,http://113.74.172.130:4000/udp/239.77.1.7:5146
深圳财经生活,http://113.74.172.130:4000/udp/239.77.1.242:5146
深圳财经生活,http://113.74.172.130:4000/udp/239.77.1.22:5146
深圳娱乐频道,http://113.74.172.130:4000/udp/239.77.1.243:5146
深圳娱乐频道,http://113.74.172.130:4000/udp/239.77.1.36:5146
深圳体育健康,http://113.74.172.130:4000/udp/239.77.1.128:5146
深圳体育健康,http://113.74.172.130:4000/udp/239.77.1.140:5146
深圳体育健康,http://113.74.172.130:4000/udp/239.77.1.8:5146
深圳少儿频道,http://113.74.172.130:4000/udp/239.77.1.244:5146
深圳少儿频道,http://113.74.172.130:4000/udp/239.77.1.38:5146
深圳公共频道,http://113.74.172.130:4000/udp/239.77.1.178:5146
深圳公共频道,http://113.74.172.130:4000/udp/239.77.1.126:5146
深圳公共频道,http://113.74.172.130:4000/udp/239.77.1.9:5146
深圳宝安频道,http://113.74.172.130:4000/udp/239.77.1.67:5146
深圳宝安频道,http://113.74.172.130:4000/udp/239.77.1.206:5146
深圳龙岗频道,http://113.74.172.130:4000/udp/239.77.1.223:5146
深圳宝安第一课,http://113.74.172.130:4000/udp/239.77.1.225:5146
深圳东部频道,http://113.74.172.130:4000/udp/239.77.1.224:5146
深圳众创TV,http://113.74.172.130:4000/udp/239.77.1.247:5146
深圳移动电视,http://113.74.172.130:4000/udp/239.77.1.175:5146
深圳宜和购物,http://113.74.172.130:4000/udp/239.77.1.87:5146
深圳宜和购物,http://113.74.172.130:4000/udp/239.77.1.39:5146
韶关新闻综合,http://113.74.172.130:4000/udp/239.77.0.117:5146
韶关新闻综合,http://113.74.172.130:4000/udp/239.77.0.116:5146
韶关绿色生活,http://113.74.172.130:4000/udp/239.77.0.119:5146
韶关绿色生活,http://113.74.172.130:4000/udp/239.77.0.118:5146
湛江新闻综合,http://113.74.172.130:4000/udp/239.77.0.141:5146
湛江新闻综合,http://113.74.172.130:4000/udp/239.77.0.120:5146
湛江公共,http://113.74.172.130:4000/udp/239.77.0.140:5146
湛江公共,http://113.74.172.130:4000/udp/239.77.0.121:5146
揭阳综合,http://113.74.172.130:4000/udp/239.77.0.229:5146
揭阳综合,http://113.74.172.130:4000/udp/239.77.0.157:5146
揭阳生活,http://113.74.172.130:4000/udp/239.77.0.251:5146
揭阳生活,http://113.74.172.130:4000/udp/239.77.0.158:5146
汕尾新闻综合,http://113.74.172.130:4000/udp/239.77.0.25:5146
汕尾新闻综合,http://113.74.172.130:4000/udp/239.77.1.189:5146
汕尾文化生活,http://113.74.172.130:4000/udp/239.77.0.187:5146
汕尾文化生活,http://113.74.172.130:4000/udp/239.77.1.190:5146
江门综合,http://113.74.172.130:4000/udp/239.77.0.201:5146
江门综合,http://113.74.172.130:4000/udp/239.77.0.195:5146
江门侨乡生活,http://113.74.172.130:4000/udp/239.77.0.202:5146
江门侨乡生活,http://113.74.172.130:4000/udp/239.77.0.196:5146
江门教育,http://113.74.172.130:4000/udp/239.77.0.203:5146
江门教育,http://113.74.172.130:4000/udp/239.77.0.197:5146
HZTV1,http://113.74.172.130:4000/udp/239.77.1.232:5146
HZTV1,http://113.74.172.130:4000/udp/239.77.0.247:5146
HZTV1,http://113.74.172.130:4000/udp/239.77.1.154:5146
HZTV2,http://113.74.172.130:4000/udp/239.77.1.233:5146
HZTV2,http://113.74.172.130:4000/udp/239.77.0.248:5146
HZTV2,http://113.74.172.130:4000/udp/239.77.1.173:5146
珠海-1,http://113.74.172.130:4000/udp/239.77.0.155:5146
珠海-1,http://113.74.172.130:4000/udp/239.77.1.230:5146
珠海-2,http://113.74.172.130:4000/udp/239.77.0.154:5146
珠海-2,http://113.74.172.130:4000/udp/239.77.1.231:5146
肇庆综合,http://113.74.172.130:4000/udp/239.253.43.1:5146
肇庆综合,http://113.74.172.130:4000/udp/239.253.43.3:5146
肇庆生活服务,http://113.74.172.130:4000/udp/239.253.43.2:5146
肇庆生活服务,http://113.74.172.130:4000/udp/239.253.43.4:5146
河源综合,http://113.74.172.130:4000/udp/239.253.43.213:5146
河源综合,http://113.74.172.130:4000/udp/239.253.43.215:5146
河源公共,http://113.74.172.130:4000/udp/239.253.43.214:5146
河源公共,http://113.74.172.130:4000/udp/239.253.43.216:5146
清远新闻综合,http://113.74.172.130:4000/udp/239.253.43.33:5146
清远新闻综合,http://113.74.172.130:4000/udp/239.253.43.31:5146
清远文旅生活,http://113.74.172.130:4000/udp/239.253.43.34:5146
清远文旅生活,http://113.74.172.130:4000/udp/239.253.43.32:5146
清远文旅生活,http://113.74.172.130:4000/udp/239.77.0.241:5146
云浮综合,http://113.74.172.130:4000/udp/239.77.0.253:5146
云浮综合,http://113.74.172.130:4000/udp/239.253.43.195:5146
云浮文旅,http://113.74.172.130:4000/udp/239.77.0.254:5146
云浮文旅,http://113.74.172.130:4000/udp/239.253.43.194:5146
茂名综合,http://113.74.172.130:4000/udp/239.77.0.206:5146
茂名综合,http://113.74.172.130:4000/udp/239.77.0.204:5146
茂名公共,http://113.74.172.130:4000/udp/239.77.0.207:5146
茂名公共,http://113.74.172.130:4000/udp/239.77.0.205:5146
汕头综合,http://113.74.172.130:4000/udp/239.77.1.130:5146
汕头综合,http://113.74.172.130:4000/udp/239.253.43.45:5146
汕头综合,http://113.74.172.130:4000/udp/239.253.43.30:5146
汕头经济生活,http://113.74.172.130:4000/udp/239.77.1.131:5146
汕头经济生活,http://113.74.172.130:4000/udp/239.253.43.46:5146
汕头经济生活,http://113.74.172.130:4000/udp/239.253.43.43:5146
汕头文旅体育,http://113.74.172.130:4000/udp/239.77.1.132:5146
汕头文旅体育,http://113.74.172.130:4000/udp/239.253.43.47:5146
汕头文旅体育,http://113.74.172.130:4000/udp/239.253.43.44:5146
佛山公共,http://113.74.172.130:4000/udp/239.253.43.53:5146
佛山公共,http://113.74.172.130:4000/udp/239.253.43.48:5146
佛山南海,http://113.74.172.130:4000/udp/239.253.43.54:5146
佛山南海,http://113.74.172.130:4000/udp/239.253.43.49:5146
佛山南海,http://113.74.172.130:4000/udp/239.77.0.236:5146
佛山顺德,http://113.74.172.130:4000/udp/239.253.43.55:5146
佛山顺德,http://113.74.172.130:4000/udp/239.253.43.50:5146
佛山影视,http://113.74.172.130:4000/udp/239.253.43.56:5146
佛山影视,http://113.74.172.130:4000/udp/239.253.43.51:5146
佛山综合,http://113.74.172.130:4000/udp/239.253.43.57:5146
佛山综合,http://113.74.172.130:4000/udp/239.253.43.52:5146
东莞新闻综合,http://113.74.172.130:4000/udp/239.253.43.104:5146
东莞新闻综合,http://113.74.172.130:4000/udp/239.253.43.102:5146
东莞生活资讯,http://113.74.172.130:4000/udp/239.253.43.105:5146
东莞生活资讯,http://113.74.172.130:4000/udp/239.253.43.103:5146
中山综合,http://113.74.172.130:4000/udp/239.253.43.62:5146
中山综合,http://113.74.172.130:4000/udp/239.253.43.59:5146
香山文化,http://113.74.172.130:4000/udp/239.253.43.63:5146
香山文化,http://113.74.172.130:4000/udp/239.253.43.60:5146
中山教育,http://113.74.172.130:4000/udp/239.253.43.64:5146
中山教育,http://113.74.172.130:4000/udp/239.253.43.61:5146
徐闻综合,http://113.74.172.130:4000/udp/239.253.43.112:5146
广视课堂 小学一,http://113.74.172.130:4000/udp/239.253.43.76:5146
广视课堂 小学二,http://113.74.172.130:4000/udp/239.253.43.77:5146
广视课堂 小学三,http://113.74.172.130:4000/udp/239.253.43.78:5146
广视课堂 小学四,http://113.74.172.130:4000/udp/239.253.43.79:5146
